timestamp,heart_rate_1,respiration_rate_1,mss1,heart_rate_2,respiration_rate_2,mss2
2020-10-11 21:21:00+00:00,0.0,0.0,375.0833333333333,0.0,0.0,348.18333333333334
2020-10-11 21:22:00+00:00,0.0,0.0,376.6666666666667,0.0,0.0,361.05
2020-10-11 21:23:00+00:00,0.0,0.0,421.8,0.0,0.0,373.8333333333333
2020-10-11 21:24:00+00:00,0.0,0.0,386.9,0.0,0.0,343.93333333333334
2020-10-11 21:25:00+00:00,0.0,0.0,354.1333333333333,0.0,0.0,364.68333333333334
2020-10-11 21:26:00+00:00,0.0,0.0,396.8666666666667,0.0,0.0,352.3833333333333
2020-10-11 21:27:00+00:00,0.0,0.0,401.46666666666664,0.0,0.0,394.68333333333334
2020-10-11 21:28:00+00:00,0.0,0.0,389.28333333333336,0.0,0.0,384.1166666666667
2020-10-11 21:29:00+00:00,0.0,0.0,399.18333333333334,0.0,0.0,356.5
2020-10-11 21:30:00+00:00,0.0,0.0,368.43333333333334,0.0,0.0,361.2
2020-10-11 21:31:00+00:00,0.0,0.0,390.25,0.0,0.0,357.76666666666665
2020-10-11 21:32:00+00:00,0.0,0.0,423.21666666666664,0.0,0.0,380.23333333333335
2020-10-11 21:33:00+00:00,0.0,0.0,409.48333333333335,0.0,0.0,379.48333333333335
2020-10-11 21:34:00+00:00,0.0,0.0,408.05,0.0,0.0,389.56666666666666
2020-10-11 21:35:00+00:00,0.0,0.0,380.26666666666665,0.0,0.0,360.26666666666665
2020-10-11 21:36:00+00:00,0.0,0.0,442.5833333333333,0.0,0.0,386.6666666666667
2020-10-11 21:37:00+00:00,0.0,0.0,439.46666666666664,0.0,0.0,385.3333333333333
2020-10-11 21:38:00+00:00,0.0,0.0,436.23333333333335,0.0,0.0,408.6666666666667
2020-10-11 21:39:00+00:00,0.0,0.0,436.26666666666665,0.0,0.0,399.3
2020-10-11 21:40:00+00:00,0.0,0.0,374.5833333333333,0.0,0.0,386.5
2020-10-11 21:41:00+00:00,0.0,0.0,364.78333333333336,0.0,0.0,364.26666666666665
2020-10-11 21:42:00+00:00,0.0,0.0,347.45,0.0,0.0,392.71666666666664
2020-10-11 21:43:00+00:00,0.0,0.0,384.75,0.0,0.0,372.5
2020-10-11 21:44:00+00:00,0.0,0.0,388.65,0.0,0.0,356.5833333333333
2020-10-11 21:45:00+00:00,0.0,0.0,340.0833333333333,0.0,0.0,383.1
2020-10-11 21:46:00+00:00,0.0,0.0,409.53333333333336,0.0,0.0,340.35
2020-10-11 21:47:00+00:00,0.0,0.0,415.15,0.0,0.0,380.1333333333333
2020-10-11 21:48:00+00:00,0.0,0.0,453.15,0.0,0.0,355.01666666666665
2020-10-11 21:49:00+00:00,0.0,0.0,446.26666666666665,0.0,0.0,377.06666666666666
2020-10-11 21:50:00+00:00,0.0,0.0,425.96666666666664,0.0,0.0,370.21666666666664
2020-10-11 21:51:00+00:00,0.0,0.0,381.18333333333334,0.0,0.0,351.28333333333336
2020-10-11 21:52:00+00:00,0.0,0.0,368.6,0.0,0.0,360.78333333333336
2020-10-11 21:53:00+00:00,0.0,0.0,347.7,0.0,0.0,376.0
2020-10-11 21:54:00+00:00,0.0,0.0,348.0833333333333,0.0,0.0,362.6333333333333
2020-10-11 21:55:00+00:00,0.0,0.0,359.26666666666665,0.0,0.0,387.21666666666664
2020-10-11 21:56:00+00:00,3.4,0.0,1218.3166666666666,3.283333333333333,0.5,1028.3166666666666
2020-10-11 21:57:00+00:00,90.78333333333333,12.166666666666666,2584.633333333333,59.11666666666667,9.483333333333333,3168.116666666667
2020-10-11 21:58:00+00:00,80.3,17.433333333333334,1665.0,77.7,15.283333333333333,1872.2166666666667
2020-10-11 21:59:00+00:00,77.76666666666667,14.316666666666666,2157.45,78.26666666666667,14.416666666666666,1682.1333333333334
2020-10-11 22:00:00+00:00,78.28333333333333,15.216666666666667,1330.6666666666667,70.23333333333333,14.65,2115.016666666667
2020-10-11 22:01:00+00:00,81.68333333333334,16.816666666666666,1796.7333333333333,75.1,17.05,1387.9833333333333
2020-10-11 22:02:00+00:00,81.55,17.283333333333335,1458.6833333333334,79.41666666666667,17.2,1921.1833333333334
2020-10-11 22:03:00+00:00,82.43333333333334,18.466666666666665,1312.9666666666667,81.45,19.05,1550.5333333333333
2020-10-11 22:04:00+00:00,78.85,16.516666666666666,1337.3666666666666,81.98333333333333,17.733333333333334,1468.6
2020-10-11 22:05:00+00:00,85.81666666666666,15.816666666666666,2183.983333333333,86.0,18.5,2178.6
2020-10-11 22:06:00+00:00,73.3,14.583333333333334,1313.5166666666667,73.3,14.033333333333333,1322.3666666666666
2020-10-11 22:07:00+00:00,77.05,18.3,1475.7833333333333,66.28333333333333,13.716666666666667,1481.65
2020-10-11 22:08:00+00:00,77.26666666666667,17.25,1440.9833333333333,76.3,18.033333333333335,1460.4833333333333
2020-10-11 22:09:00+00:00,79.95,14.816666666666666,1200.5333333333333,77.26666666666667,18.4,1293.3666666666666
2020-10-11 22:10:00+00:00,74.33333333333333,16.2,1624.3166666666666,75.25,16.95,1617.0333333333333
2020-10-11 22:11:00+00:00,69.76666666666667,7.683333333333334,1213.5666666666666,69.21666666666667,10.983333333333333,1243.35
2020-10-11 22:12:00+00:00,67.0,7.0,802.7666666666667,72.0,11.0,785.2
2020-10-11 22:13:00+00:00,66.21666666666667,7.0,817.7833333333333,75.11666666666666,11.783333333333333,843.6166666666667
2020-10-11 22:14:00+00:00,71.0,7.0,846.2333333333333,79.86666666666666,12.733333333333333,841.5833333333334
2020-10-11 22:15:00+00:00,72.0,7.0,794.1166666666667,80.0,13.0,762.2833333333333
2020-10-11 22:16:00+00:00,71.45,7.55,798.1166666666667,78.93333333333334,13.55,799.3166666666667
2020-10-11 22:17:00+00:00,71.15,9.8,1066.2833333333333,74.15,14.0,884.1666666666666
2020-10-11 22:18:00+00:00,72.0,11.0,867.3333333333334,72.0,14.0,822.95
2020-10-11 22:19:00+00:00,72.0,11.0,856.7833333333333,71.26666666666667,14.0,846.8
2020-10-11 22:20:00+00:00,71.43333333333334,10.933333333333334,993.2,69.68333333333334,15.3,940.0
2020-10-11 22:21:00+00:00,77.75,8.133333333333333,896.7,68.25,16.0,803.55
2020-10-11 22:22:00+00:00,76.91666666666667,8.0,832.5833333333334,69.66666666666667,16.0,859.55
2020-10-11 22:23:00+00:00,70.55,8.766666666666667,868.3833333333333,74.21666666666667,16.0,859.5
2020-10-11 22:24:00+00:00,69.23333333333333,8.95,919.4666666666667,75.0,16.0,822.1833333333333
2020-10-11 22:25:00+00:00,70.3,8.716666666666667,1703.9666666666667,68.76666666666667,16.733333333333334,1543.7166666666667
2020-10-11 22:26:00+00:00,70.0,9.0,860.6666666666666,61.03333333333333,13.083333333333334,862.0666666666667
2020-10-11 22:27:00+00:00,69.65,9.0,828.6333333333333,62.666666666666664,13.266666666666667,843.55
2020-10-11 22:28:00+00:00,68.43333333333334,9.0,866.7833333333333,66.21666666666667,14.0,776.9333333333333
2020-10-11 22:29:00+00:00,65.98333333333333,9.0,819.7833333333333,67.0,14.016666666666667,756.8666666666667
2020-10-11 22:30:00+00:00,61.65,11.566666666666666,908.4666666666667,72.33333333333333,15.883333333333333,943.7166666666667
2020-10-11 22:31:00+00:00,60.0,14.0,750.25,75.0,13.0,767.4166666666666
2020-10-11 22:32:00+00:00,60.0,14.0,815.2,74.76666666666667,13.0,821.1666666666666
2020-10-11 22:33:00+00:00,61.9,14.0,832.6833333333333,72.0,13.0,841.8666666666667
2020-10-11 22:34:00+00:00,61.61666666666667,14.0,768.5666666666667,71.7,13.0,815.6
2020-10-11 22:35:00+00:00,61.0,14.0,739.3166666666667,71.0,13.0,769.45
2020-10-11 22:36:00+00:00,61.9,14.6,768.3833333333333,70.11666666666666,13.433333333333334,815.3333333333334
2020-10-11 22:37:00+00:00,68.31666666666666,13.25,819.7666666666667,70.95,13.033333333333333,858.5833333333334
2020-10-11 22:38:00+00:00,71.1,10.9,752.1833333333333,73.05,11.0,770.6333333333333
2020-10-11 22:39:00+00:00,75.86666666666666,9.833333333333334,1075.9166666666667,75.31666666666666,8.6,1107.7833333333333
2020-10-11 22:40:00+00:00,74.86666666666666,10.0,848.9,70.53333333333333,8.583333333333334,850.5166666666667
2020-10-11 22:41:00+00:00,74.0,10.0,814.5,67.0,9.0,815.55
2020-10-11 22:42:00+00:00,72.23333333333333,9.95,903.35,65.46666666666667,9.35,872.5833333333334
2020-10-11 22:43:00+00:00,78.93333333333334,9.35,899.7833333333333,56.8,8.65,968.0
2020-10-11 22:44:00+00:00,76.26666666666667,9.833333333333334,1130.0666666666666,54.88333333333333,8.483333333333333,1190.7833333333333
2020-10-11 22:45:00+00:00,66.0,10.0,822.2,56.15,9.0,885.0833333333334
2020-10-11 22:46:00+00:00,69.55,10.0,838.35,62.0,9.0,787.25
2020-10-11 22:47:00+00:00,68.81666666666666,10.0,956.0166666666667,66.31666666666666,9.616666666666667,835.5333333333333
2020-10-11 22:48:00+00:00,71.0,10.0,778.6333333333333,72.53333333333333,10.6,820.5833333333334
2020-10-11 22:49:00+00:00,71.0,10.566666666666666,832.6166666666667,71.21666666666667,12.516666666666667,971.0
2020-10-11 22:50:00+00:00,75.08333333333333,13.5,915.4333333333333,63.35,13.0,905.8833333333333
2020-10-11 22:51:00+00:00,72.41666666666667,16.0,842.15,62.11666666666667,12.333333333333334,989.8
2020-10-11 22:52:00+00:00,72.68333333333334,16.016666666666666,960.55,64.8,8.616666666666667,2631.6
2020-10-11 22:53:00+00:00,69.08333333333333,12.616666666666667,3240.8,0.0,0.0,403.78333333333336
2020-10-11 22:54:00+00:00,0.0,0.0,374.81666666666666,0.0,0.0,389.43333333333334
2020-10-11 22:55:00+00:00,0.0,0.0,358.06666666666666,0.0,0.0,413.0833333333333
2020-10-11 22:56:00+00:00,0.0,0.0,355.8333333333333,0.0,0.0,404.0
2020-10-11 22:57:00+00:00,0.0,0.0,348.2,0.0,0.0,405.4
2020-10-11 22:58:00+00:00,0.0,0.0,364.51666666666665,0.0,0.0,418.3333333333333
2020-10-11 22:59:00+00:00,0.0,0.0,370.76666666666665,0.0,0.0,391.65
2020-10-11 23:00:00+00:00,0.0,0.0,374.93333333333334,0.0,0.0,414.93333333333334
2020-10-11 23:01:00+00:00,0.0,0.0,353.51666666666665,0.0,0.0,457.93333333333334
2020-10-11 23:02:00+00:00,0.0,0.0,371.35,0.0,0.0,422.4166666666667
2020-10-11 23:03:00+00:00,0.0,0.0,360.01666666666665,0.0,0.0,413.51666666666665
2020-10-11 23:04:00+00:00,0.0,0.0,397.3666666666667,0.0,0.0,397.1333333333333
2020-10-11 23:05:00+00:00,0.0,0.0,399.9166666666667,0.0,0.0,391.8
2020-10-11 23:06:00+00:00,0.0,0.0,403.6,0.0,0.0,400.71666666666664
2020-10-11 23:07:00+00:00,0.0,0.0,377.4166666666667,0.0,0.0,404.76666666666665
2020-10-11 23:08:00+00:00,0.0,0.0,417.96666666666664,0.0,0.0,387.03333333333336
2020-10-11 23:09:00+00:00,0.0,0.0,390.3333333333333,0.0,0.0,384.01666666666665
2020-10-11 23:10:00+00:00,0.0,0.0,390.56666666666666,0.0,0.0,396.93333333333334
2020-10-11 23:11:00+00:00,0.0,0.0,397.43333333333334,0.0,0.0,386.01666666666665
2020-10-11 23:12:00+00:00,0.0,0.0,368.55,0.0,0.0,380.9166666666667
2020-10-11 23:13:00+00:00,0.0,0.0,405.06666666666666,0.0,0.0,383.3
2020-10-11 23:14:00+00:00,0.0,0.0,404.3833333333333,0.0,0.0,392.4
2020-10-11 23:15:00+00:00,0.0,0.0,419.8,0.0,0.0,360.8333333333333
2020-10-11 23:16:00+00:00,0.0,0.0,366.0,43.61666666666667,4.983333333333333,3283.116666666667
2020-10-11 23:17:00+00:00,36.56666666666667,6.883333333333334,3271.5333333333333,73.91666666666667,10.5,2319.9166666666665
2020-10-11 23:18:00+00:00,57.666666666666664,10.883333333333333,2488.4,70.61666666666666,14.166666666666666,1568.15
2020-10-11 23:19:00+00:00,64.53333333333333,15.016666666666667,1609.0333333333333,69.46666666666667,15.8,2347.233333333333
2020-10-11 23:20:00+00:00,70.6,13.616666666666667,2178.483333333333,68.53333333333333,11.7,1291.8833333333334
2020-10-11 23:21:00+00:00,75.43333333333334,14.283333333333333,1242.4833333333333,72.3,12.383333333333333,1395.0
2020-10-11 23:22:00+00:00,68.58333333333333,9.933333333333334,1370.8833333333334,72.3,10.466666666666667,1212.4
2020-10-11 23:23:00+00:00,66.28333333333333,9.233333333333333,1291.6,70.76666666666667,14.133333333333333,1459.7666666666667
2020-10-11 23:24:00+00:00,65.63333333333334,10.816666666666666,1446.8833333333334,64.68333333333334,14.216666666666667,1246.9333333333334
2020-10-11 23:25:00+00:00,69.31666666666666,14.816666666666666,1307.3833333333334,66.75,14.6,1654.3666666666666
2020-10-11 23:26:00+00:00,78.26666666666667,16.7,1574.1333333333334,58.31666666666667,8.4,4288.1
2020-10-11 23:27:00+00:00,64.41666666666667,9.183333333333334,3911.4,58.96666666666667,9.166666666666666,3011.733333333333
2020-10-11 23:28:00+00:00,52.35,8.633333333333333,3120.55,64.91666666666667,8.466666666666667,1668.1666666666667
2020-10-11 23:29:00+00:00,56.05,10.416666666666666,1910.6166666666666,99.13333333333334,14.65,2565.9666666666667
2020-10-11 23:30:00+00:00,93.36666666666666,11.616666666666667,1860.0166666666667,103.0,13.0,1348.0
2020-10-11 23:31:00+00:00,58.63333333333333,10.066666666666666,1480.5166666666667,68.76666666666667,10.866666666666667,1549.8666666666666
2020-10-11 23:32:00+00:00,60.85,13.45,1684.35,56.016666666666666,7.316666666666666,1794.4
2020-10-11 23:33:00+00:00,54.3,10.266666666666667,1561.65,74.45,9.366666666666667,1460.0666666666666
2020-10-11 23:34:00+00:00,65.06666666666666,12.783333333333333,1258.1666666666667,69.21666666666667,12.65,1276.6333333333334
2020-10-11 23:35:00+00:00,66.55,13.466666666666667,1497.2333333333333,71.38333333333334,12.266666666666667,1556.3
2020-10-11 23:36:00+00:00,72.23333333333333,9.5,3256.7833333333333,79.65,8.383333333333333,3107.5833333333335
2020-10-11 23:37:00+00:00,70.48333333333333,12.916666666666666,1283.4333333333334,70.61666666666666,10.416666666666666,1291.3666666666666
2020-10-11 23:38:00+00:00,71.91666666666667,12.583333333333334,1589.0333333333333,56.93333333333333,10.333333333333334,1601.5
2020-10-11 23:39:00+00:00,70.93333333333334,12.216666666666667,2007.0,73.95,15.166666666666666,2088.65
2020-10-11 23:40:00+00:00,66.05,12.55,2638.383333333333,71.93333333333334,13.133333333333333,3214.6833333333334
2020-10-11 23:41:00+00:00,61.95,9.283333333333333,2899.766666666667,59.86666666666667,7.666666666666667,3248.8333333333335
2020-10-11 23:42:00+00:00,61.86666666666667,11.383333333333333,2008.4166666666667,62.36666666666667,10.516666666666667,2155.2
2020-10-11 23:43:00+00:00,63.93333333333333,8.95,2281.1666666666665,61.28333333333333,9.0,2368.766666666667
2020-10-11 23:44:00+00:00,68.6,8.433333333333334,2228.8166666666666,57.21666666666667,10.333333333333334,2072.3
2020-10-11 23:45:00+00:00,61.65,11.983333333333333,2120.05,59.766666666666666,8.366666666666667,2217.1
2020-10-11 23:46:00+00:00,75.98333333333333,12.716666666666667,1270.9666666666667,73.26666666666667,12.35,1347.4666666666667
2020-10-11 23:47:00+00:00,82.71666666666667,9.05,2429.233333333333,62.31666666666667,9.233333333333333,2314.65
2020-10-11 23:48:00+00:00,71.43333333333334,9.533333333333333,1901.3,73.78333333333333,11.616666666666667,1898.6833333333334
2020-10-11 23:49:00+00:00,78.51666666666667,13.666666666666666,1423.9666666666667,71.65,11.35,1452.4333333333334
2020-10-11 23:50:00+00:00,73.93333333333334,17.183333333333334,1230.9666666666667,75.81666666666666,13.683333333333334,1235.0166666666667
2020-10-11 23:51:00+00:00,71.4,13.766666666666667,1512.8833333333334,65.7,10.366666666666667,1700.6666666666667
2020-10-11 23:52:00+00:00,73.78333333333333,11.583333333333334,2370.4666666666667,68.68333333333334,10.133333333333333,2228.766666666667
2020-10-11 23:53:00+00:00,69.18333333333334,13.733333333333333,1374.9166666666667,70.8,13.516666666666667,1357.4333333333334
2020-10-11 23:54:00+00:00,70.0,15.95,1293.9833333333333,66.18333333333334,17.783333333333335,1323.9833333333333
2020-10-11 23:55:00+00:00,65.85,15.4,2210.516666666667,69.25,19.983333333333334,2219.366666666667
2020-10-11 23:56:00+00:00,1.0666666666666667,0.13333333333333333,494.03333333333336,1.1166666666666667,0.31666666666666665,366.05
2020-10-11 23:57:00+00:00,48.583333333333336,6.0,2695.3333333333335,49.38333333333333,11.583333333333334,3458.0333333333333
