timestamp,heart_rate_1,respiration_rate_1,mss1,heart_rate_2,respiration_rate_2,mss2
2020-10-11 20:00:00+00:00,0.0,0.0,380.9988789237668,0.0,0.0,369.63508968609864
2020-10-11 20:30:00+00:00,0.0,0.0,419.45444444444445,0.0,0.0,363.27944444444444
2020-10-11 21:00:00+00:00,0.0,0.0,389.72333333333336,0.0,0.0,363.15944444444443
2020-10-11 21:30:00+00:00,8.408333333333333,1.4638888888888888,597.1616666666666,7.278888888888889,1.3227777777777778,582.5211111111112
2020-10-11 22:00:00+00:00,73.77833333333334,11.526666666666667,1137.6227777777779,73.25444444444445,15.025555555555556,1156.4666666666667
2020-10-11 22:30:00+00:00,55.17611111111111,9.599444444444444,839.5427777777778,51.98,8.523333333333333,828.7133333333334
2020-10-11 23:00:00+00:00,27.523333333333333,5.013888888888889,1110.72,31.809444444444445,5.454444444444444,1189.58
2020-10-11 23:30:00+00:00,65.98777777777778,11.442777777777778,1856.433888888889,65.99333333333334,11.24388888888889,1906.3461111111112
2020-10-12 00:00:00+00:00,70.15222222222222,13.436111111111112,2505.38,70.72888888888889,12.495,2522.802222222222
2020-10-12 00:30:00+00:00,67.60166666666667,13.88111111111111,2348.6222222222223,71.29666666666667,14.209444444444445,2509.4972222222223
2020-10-12 01:00:00+00:00,64.84611111111111,14.007222222222222,1450.8127777777777,69.70833333333333,14.752777777777778,1638.2027777777778
2020-10-12 01:30:00+00:00,58.55222222222222,13.061111111111112,1741.8877777777777,58.87444444444444,13.188888888888888,1783.4627777777778
2020-10-12 02:00:00+00:00,57.717777777777776,13.461666666666666,1813.5294444444444,57.867777777777775,13.624444444444444,1809.6222222222223
2020-10-12 02:30:00+00:00,59.12111111111111,13.502222222222223,1629.2283333333332,63.080555555555556,14.236666666666666,1622.74
2020-10-12 03:00:00+00:00,61.102777777777774,12.926666666666666,1221.3116666666667,59.69722222222222,12.525555555555556,1190.0766666666666
2020-10-12 03:30:00+00:00,54.35055555555556,12.730555555555556,1208.611111111111,54.46111111111111,13.028333333333334,1196.575
2020-10-12 04:00:00+00:00,53.74888888888889,8.76,1009.7855555555556,53.598333333333336,8.385,860.9783333333334
2020-10-12 04:30:00+00:00,56.00111111111111,10.239444444444445,1229.3144444444445,54.638888888888886,10.421111111111111,1179.1005555555555
2020-10-12 05:00:00+00:00,57.33722222222222,11.203888888888889,1300.1683333333333,59.47222222222222,10.457777777777778,1317.32
2020-10-12 05:30:00+00:00,54.85944444444444,8.52,957.3811111111111,59.608333333333334,7.588888888888889,960.6522222222222
2020-10-12 06:00:00+00:00,55.56611111111111,10.203888888888889,1135.085,56.37777777777778,9.787777777777778,1103.1266666666668
2020-10-12 06:30:00+00:00,54.047777777777775,12.952222222222222,1499.3805555555555,53.973333333333336,12.704444444444444,1417.706111111111
2020-10-12 07:00:00+00:00,60.10944444444444,11.672222222222222,1742.2566666666667,61.605,12.162777777777778,1704.9255555555555
2020-10-12 07:30:00+00:00,56.980555555555554,8.937222222222223,1324.8111111111111,57.06333333333333,9.015,1338.4522222222222
2020-10-12 08:00:00+00:00,56.885555555555555,9.42,1276.076111111111,57.06333333333333,8.849444444444444,1326.485
2020-10-12 08:30:00+00:00,4.190555555555555,0.7633333333333333,458.5472222222222,2.5533333333333332,0.5055555555555555,400.125
2020-10-12 09:00:00+00:00,0.0,0.0,374.76666666666665,0.0,0.0,359.53055555555557
2020-10-12 09:30:00+00:00,0.0,0.0,438.6361111111111,0.0,0.0,359.0111111111111
2020-10-12 10:00:00+00:00,0.0,0.0,362.8095238095238,0.0,0.0,366.76190476190476
